tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_date,market_id,market_time,market_name,runner_1,runner_2,player_1,player_2,actual_winner,selection_id_1,selection_id_2,odds_player_1,odds_player_2
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210931105,2023-03-06 09:00:00+00:00,Match Odds,Drzewiecki/Walkow,Niklas-Salminen/Stevens,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210939582,2023-03-06 14:00:00+00:00,Match Odds,Pereira/Soto,Martos Gornes/Sitak,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210939597,2023-03-06 14:00:00+00:00,Match Odds,Gonzales/Romboli,Tirante/Torres,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210948914,2023-03-06 23:00:00+00:00,Match Odds,Rubin Statham,Nick Chappell,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210950323,2023-03-06 23:00:00+00:00,Match Odds,Alex Rybakov,Illya Marchenko,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210954382,2023-03-06 23:00:00+00:00,Match Odds,Guido Andreozzi,Martin Damm,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935706,2023-03-06 09:30:00+00:00,Match Odds,G Craciun,N Ugrelidze,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935707,2023-03-06 09:30:00+00:00,Match Odds,L Svatikova,G Pairone,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935708,2023-03-06 08:15:00+00:00,Match Odds,S Gvozdenovic,A Kuparev,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935709,2023-03-06 07:00:00+00:00,Match Odds,R Dernikovic,M Pislak,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.21093571,2023-03-06 08:15:00+00:00,Match Odds,S Lazar,V Bokova,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935711,2023-03-06 07:00:00+00:00,Match Odds,K Vlčková,S Mikaca,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935712,2023-03-06 07:00:00+00:00,Match Odds,C Jerolimov,F Idrizovic,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210962936,2023-03-06 20:00:00+00:00,Match Odds,C Papa,N Hoffmann,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210963704,2023-03-06 18:00:00+00:00,Match Odds,S Hill,A Bennett,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210963705,2023-03-06 20:00:00+00:00,Match Odds,L Dal Boni,L Pane,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210963706,2023-03-06 22:00:00+00:00,Match Odds,W Demulling,K Boyd,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210962901,2023-03-06 18:00:00+00:00,Match Odds,D Tsoi,A Bellegy,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935655,2023-03-06 08:00:00+00:00,Match Odds,K Gava,J Mas De Ugarte,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935656,2023-03-06 11:00:00+00:00,Match Odds,I Perez Martin,I De Rueda De Genover,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935657,2023-03-06 09:00:00+00:00,Match Odds,A Hodzic,J Cesar Porras,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935658,2023-03-06 08:00:00+00:00,Match Odds,L Ouahab,R Villacorta,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935659,2023-03-06 09:00:00+00:00,Match Odds,Y Wojcik,A Andrade,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.21093566,2023-03-06 09:00:00+00:00,Match Odds,H Pham,L Sheyngezikht,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935661,2023-03-06 08:00:00+00:00,Match Odds,I Urribarrens Ramirez,Q Robert,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935662,2023-03-06 11:00:00+00:00,Match Odds,G Muller,G Szyvatoslav,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210910783,2023-03-06 07:00:00+00:00,Match Odds,Benjamin Hassan,Mathys Erhard,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210915213,2023-03-06 07:00:00+00:00,Match Odds,Lukas Neumayer,Gianmarco Ferrari,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210920405,2023-03-06 07:00:00+00:00,Match Odds,Andrey Chepelev,Stefano Travaglia,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210931219,2023-03-06 09:00:00+00:00,Match Odds,Bortolotti/Masur,Arneodo/Weissborn,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210934588,2023-03-06 09:00:00+00:00,Match Odds,Gauthier Onclin,Andrea Arnaboldi,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935077,2023-03-06 09:00:00+00:00,Match Odds,Mirza Basic,Alexander Weis,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935663,2023-03-06 09:00:00+00:00,Match Odds,Cem Ilkel,Viktor Durasovic,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935756,2023-03-06 09:00:00+00:00,Match Odds,Rudolf Molleker,Gerald Melzer,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935799,2023-03-06 09:00:00+00:00,Match Odds,Salvatore Caruso,Edoardo Lavagno,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210935967,2023-03-06 14:00:00+00:00,Match Odds,Daniel Dutra da Silva,Jose Pereira,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.21093703,2023-03-06 11:00:00+00:00,Match Odds,Edas Butvilas,Vitaliy Sachko,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210938523,2023-03-06 11:00:00+00:00,Match Odds,Marek Gengel,Calvin Hemery,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210938566,2023-03-06 14:00:00+00:00,Match Odds,Hugo Gaston,Pedro Boscardin Dias,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210939572,2023-03-06 14:00:00+00:00,Match Odds,Huertas Del/Huertas Del,Torres/Villalon,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210940141,2023-03-06 14:00:00+00:00,Match Odds,Alvaro Lopez San Martin,Wilson Leite,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210941048,2023-03-06 13:00:00+00:00,Match Odds,Marius Copil,Maxime Janvier,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.2109412,2023-03-06 16:00:00+00:00,Match Odds,Evan Zhu,Jacopo Berrettini,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210941243,2023-03-06 13:00:00+00:00,Match Odds,Jonas Forejtek,Dan Added,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.210941387,2023-03-06 16:00:00+00:00,Match Odds,James McCabe,Keegan Smith,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,286,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,6-4 6-4,3,R16,81.0,6.0,4.0,71.0,43.0,33.0,14.0,10.0,5.0,6.0,5.0,1.0,54.0,35.0,25.0,9.0,10.0,0.0,3.0,16.0,2395.0,187.0,314.0,2023-03-06,1.21094145,2023-03-06 15:00:00+00:00,Match Odds,Gonzalo Villanueva,Federico Gaio,Frances Tiafoe,Alejandro Tabilo,Frances Tiafoe,,,,
