match,bet_side,stake,profit,bankroll,source_file
Ilya Ivashka vs Juan Manuel Cerundolo,P2,1,2.0,1053.62,value_bets_atp_us_open_2023.csv
Nuno Borges vs Sebastian Ofner,P2,1,0.71,1054.33,value_bets_atp_us_open_2023.csv
Nuno Borges vs Sebastian Ofner,P2,1,0.72,1055.05,value_bets_atp_us_open_2023.csv
Nuno Borges vs Sebastian Ofner,P2,1,0.73,1055.78,value_bets_atp_us_open_2023.csv
Nuno Borges vs Sebastian Ofner,P2,1,0.73,1056.51,value_bets_atp_us_open_2023.csv
Nuno Borges vs Sebastian Ofner,P2,1,0.73,1057.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1056.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1055.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1054.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1053.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1052.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1051.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1050.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1049.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1048.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1047.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1046.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1045.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1044.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1043.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1042.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1041.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1040.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1039.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1038.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1037.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1036.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1035.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1034.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1033.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1032.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1031.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1030.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1029.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1028.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1027.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1026.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1025.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1024.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1023.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1022.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1021.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1020.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1019.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1018.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1017.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1016.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1015.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1014.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1013.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1012.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1011.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1010.24,value_bets_atp_us_open_2023.csv
Alejandro Davidovich Fokina vs Marcos Giron,P2,1,-1.0,1009.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,1008.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,1007.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,1006.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,1005.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,1004.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,1003.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,1002.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,1001.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,1000.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,999.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,998.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,997.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,996.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,995.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,994.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,993.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,992.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,991.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,990.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,989.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,988.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,987.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,986.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,985.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,984.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,983.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,982.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,981.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,980.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,979.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,978.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,977.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,976.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,975.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,974.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,973.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,972.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,971.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,970.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,969.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,968.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,967.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,966.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,965.24,value_bets_atp_us_open_2023.csv
Casper Ruud vs Emilio Nava,P2,1,-1.0,964.24,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0499999999999998,965.29,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.1400000000000001,966.43,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.06,967.4899999999999,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0099999999999998,968.4999999999999,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,969.4999999999999,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0099999999999998,970.5099999999999,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.1600000000000001,971.6699999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,972.6699999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,973.6699999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.1600000000000001,974.8299999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.1400000000000001,975.9699999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0499999999999998,977.0199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,978.0199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0499999999999998,979.0699999999997,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,980.0699999999997,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,981.0699999999997,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,0.95,982.0199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,0.9299999999999999,982.9499999999997,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,983.9499999999997,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,0.95,984.8999999999997,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,0.95,985.8499999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,0.95,986.7999999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,0.95,987.7499999999999,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,988.7499999999999,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,0.9099999999999999,989.6599999999999,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,990.6599999999999,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0099999999999998,991.6699999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0499999999999998,992.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,993.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,994.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,995.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,996.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,997.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,0.95,998.6699999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0499999999999998,999.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1000.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1001.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1002.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1003.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1004.7199999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,0.99,1005.7099999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1006.7099999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1007.7099999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1008.7099999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1009.7099999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1010.7099999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1011.7099999999998,value_bets_atp_us_open_2023.csv
Gregoire Barrere vs Jakub Mensik,P2,1,1.0,1012.7099999999998,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.5,1019.2099999999998,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.8,1026.0099999999998,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.33,1032.3399999999997,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.6,1038.9399999999996,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.6,1044.5399999999995,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.4,1050.9399999999996,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.8,1057.7399999999996,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.0,1063.7399999999996,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.0,1069.7399999999996,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.8,1076.5399999999995,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.6,1083.1399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1088.6399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1094.1399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.0,1100.1399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1105.6399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.5,1112.1399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.0,1118.1399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.0,1124.1399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.5,1130.6399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.0,1136.6399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.0,1142.6399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.0,1148.6399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.0,1154.6399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1160.1399999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.25,1165.3899999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1170.8899999999994,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.6,1176.4899999999993,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.8,1183.2899999999993,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.25,1188.5399999999993,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.5,1195.0399999999993,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.6,1200.6399999999992,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1206.1399999999992,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1211.6399999999992,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1217.1399999999992,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.25,1222.3899999999992,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.5,1228.8899999999992,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.8,1234.6899999999991,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.5,1241.1899999999991,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.5,1247.6899999999991,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1253.1899999999991,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.0,1259.1899999999991,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1264.6899999999991,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.5,1271.1899999999991,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1276.6899999999991,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.7,1282.3899999999992,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,5.5,1287.8899999999992,value_bets_atp_us_open_2023.csv
Lorenzo Musetti vs Titouan Droguet,P2,1,6.0,1293.8899999999992,value_bets_atp_us_open_2023.csv
Pavel Kotov vs Rinky Hijikata,P2,1,0.79,1294.6799999999992,value_bets_atp_us_open_2023.csv
Pavel Kotov vs Rinky Hijikata,P2,1,0.8600000000000001,1295.539999999999,value_bets_atp_us_open_2023.csv
Pavel Kotov vs Rinky Hijikata,P2,1,0.8600000000000001,1296.399999999999,value_bets_atp_us_open_2023.csv
Pavel Kotov vs Rinky Hijikata,P2,1,0.8600000000000001,1297.2599999999989,value_bets_atp_us_open_2023.csv
Pavel Kotov vs Rinky Hijikata,P2,1,0.8600000000000001,1298.1199999999988,value_bets_atp_us_open_2023.csv
Aslan Karatsev vs Jiri Lehecka,P2,1,-1.0,1297.1199999999988,value_bets_atp_us_open_2023.csv
Aslan Karatsev vs Jiri Lehecka,P2,1,-1.0,1296.1199999999988,value_bets_atp_us_open_2023.csv
Aslan Karatsev vs Jiri Lehecka,P2,1,-1.0,1295.1199999999988,value_bets_atp_us_open_2023.csv
Aslan Karatsev vs Jiri Lehecka,P2,1,-1.0,1294.1199999999988,value_bets_atp_us_open_2023.csv
Aslan Karatsev vs Jiri Lehecka,P2,1,-1.0,1293.1199999999988,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4300000000000002,1294.5499999999988,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1295.9999999999989,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.35,1297.3499999999988,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1298.7999999999988,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1300.2499999999989,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1301.699999999999,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.38,1303.079999999999,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1304.529999999999,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.56,1306.089999999999,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1307.539999999999,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4900000000000002,1309.029999999999,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4,1310.4299999999992,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4,1311.8299999999992,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.48,1313.3099999999993,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.38,1314.6899999999994,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.48,1316.1699999999994,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.5699999999999998,1317.7399999999993,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.5699999999999998,1319.3099999999993,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1320.7599999999993,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.6400000000000001,1322.3999999999994,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.6400000000000001,1324.0399999999995,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.6400000000000001,1325.6799999999996,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.6400000000000001,1327.3199999999997,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4,1328.7199999999998,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.3900000000000001,1330.11,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.46,1331.57,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1333.02,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1334.47,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.5,1335.97,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4,1337.3700000000001,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.35,1338.72,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.5299999999999998,1340.25,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1341.7,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1343.15,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.48,1344.63,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.46,1346.0900000000001,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.48,1347.5700000000002,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.48,1349.0500000000002,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.38,1350.4300000000003,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4700000000000002,1351.9000000000003,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4,1353.3000000000004,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.48,1354.7800000000004,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.5,1356.2800000000004,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4500000000000002,1357.7300000000005,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4,1359.1300000000006,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.38,1360.5100000000007,value_bets_atp_us_open_2023.csv
Brandon Nakashima vs Laslo Djere,P2,1,1.4,1361.9100000000008,value_bets_atp_us_open_2023.csv
Enzo Couacaud vs Jiri Vesely,P2,1,1.4,1363.3100000000009,value_bets_atp_us_open_2023.csv
