match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,odds_margin,is_fav_p1,implied_diff,p_model,ev_p1_model,ev_p2_model,value_bet_on_p1,value_bet_on_p2,bet_on_p1,bet_on_p2,profit_p1,profit_p2,total_profit
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.6,2.48,0.625,0.4032258064516129,LowVig.ag,Dominic Thiem,False,True,0.0282258064516129,1,0.2217741935483871,0.4891983091743251,-0.2172827053210798,0.2667881932476738,False,True,False,True,-0.0,1.48,1.48
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.6,2.48,0.625,0.4032258064516129,BetOnline.ag,Dominic Thiem,False,True,0.0282258064516129,1,0.2217741935483871,0.4891983091743251,-0.2172827053210798,0.2667881932476738,False,True,False,True,-0.0,1.48,1.48
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.35,0.6369426751592356,0.425531914893617,William Hill (US),Dominic Thiem,False,True,0.0624745900528527,1,0.2114107602656186,0.4873680876956777,-0.234832102317786,0.2046849939151575,False,True,False,True,-0.0,1.35,1.35
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.65,2.48,0.6060606060606061,0.4032258064516129,Matchbook,Dominic Thiem,False,True,0.0092864125122189,1,0.2028347996089932,0.4765753011853606,-0.213650753044155,0.2980932530603056,False,True,False,True,-0.0,1.48,1.48
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.54,2.35,0.6493506493506493,0.425531914893617,Mr Green,Dominic Thiem,False,True,0.0748825642442663,1,0.2238187344570323,0.495645501247732,-0.2367059280784927,0.1852330720678299,False,True,False,True,-0.0,1.35,1.35
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.56,2.43,0.641025641025641,0.4115226337448559,Unibet,Dominic Thiem,False,True,0.0525482747704968,1,0.229503007280785,0.4962453946963876,-0.2258571842736352,0.2241236908877781,False,True,False,True,-0.0,1.4300000000000002,1.4300000000000002
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.51,2.33,0.6622516556291391,0.4291845493562232,LeoVegas,Dominic Thiem,False,True,0.0914362049853623,1,0.2330671062729159,0.5026494924541368,-0.2409992663942534,0.1588266825818612,False,True,False,True,-0.0,1.33,1.33
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.56,2.43,0.641025641025641,0.4115226337448559,BetRivers,Dominic Thiem,False,True,0.0525482747704968,1,0.229503007280785,0.4962453946963876,-0.2258571842736352,0.2241236908877781,False,True,False,True,-0.0,1.4300000000000002,1.4300000000000002
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.65,2.48,0.6060606060606061,0.4032258064516129,Betfair,Dominic Thiem,False,True,0.0092864125122189,1,0.2028347996089932,0.4765753011853606,-0.213650753044155,0.2980932530603056,False,True,False,True,-0.0,1.48,1.48
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.65,2.48,0.6060606060606061,0.4032258064516129,Betfair,Dominic Thiem,False,True,0.0092864125122189,1,0.2028347996089932,0.4765753011853606,-0.213650753044155,0.2980932530603056,False,True,False,True,-0.0,1.48,1.48
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.65,2.48,0.6060606060606061,0.4032258064516129,Betfair,Dominic Thiem,False,True,0.0092864125122189,1,0.2028347996089932,0.4765753011853606,-0.213650753044155,0.2980932530603056,False,True,False,True,-0.0,1.48,1.48
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.59,2.4,0.6289308176100629,0.4166666666666667,DraftKings,Dominic Thiem,False,True,0.0455974842767294,1,0.2122641509433961,0.4859178729780798,-0.2273905819648531,0.2337971048526084,False,True,False,True,-0.0,1.4,1.4
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.58,2.34,0.6329113924050632,0.4273504273504274,MyBookie.ag,Dominic Thiem,False,True,0.0602618197554907,1,0.2055609650546358,0.4838818550287029,-0.2354666690546493,0.207716459232835,False,True,False,True,-0.0,1.3399999999999999,1.3399999999999999
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.6,2.36,0.625,0.423728813559322,FanDuel,Dominic Thiem,False,True,0.048728813559322,1,0.2012711864406779,0.480198504491032,-0.2316823928143487,0.2267315294011644,False,True,False,True,-0.0,1.3599999999999999,1.3599999999999999
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.38,0.6369426751592356,0.4201680672268907,888sport,Dominic Thiem,False,True,0.0571107423861263,1,0.2167746079323449,0.4897235810883384,-0.2311339776913085,0.2144578770097543,False,True,False,True,-0.0,1.38,1.38
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.4,0.6369426751592356,0.4166666666666667,PointsBet (AU),Dominic Thiem,False,True,0.0536093418259022,1,0.2202760084925689,0.4912614475728328,-0.2287195273106525,0.2209725258252012,False,True,False,True,-0.0,1.4,1.4
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.4,0.6369426751592356,0.4166666666666667,Barstool Sportsbook,Dominic Thiem,False,True,0.0536093418259022,1,0.2202760084925689,0.4912614475728328,-0.2287195273106525,0.2209725258252012,False,True,False,True,-0.0,1.4,1.4
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.3,0.6369426751592356,0.4347826086956522,Paddy Power,Dominic Thiem,False,True,0.0717252838548878,1,0.2021600664635834,0.483307092156218,-0.2412078653147376,0.1883936880406984,False,True,False,True,-0.0,1.2999999999999998,1.2999999999999998
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.58,2.4,0.6329113924050632,0.4166666666666667,Nordic Bet,Dominic Thiem,False,True,0.0495780590717298,1,0.2162447257383965,0.4885724240939479,-0.2280555699315622,0.2274261821745248,False,True,False,True,-0.0,1.4,1.4
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.4,0.6369426751592356,0.4166666666666667,Marathon Bet,Dominic Thiem,False,True,0.0536093418259022,1,0.2202760084925689,0.4912614475728328,-0.2287195273106525,0.2209725258252012,False,True,False,True,-0.0,1.4,1.4
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.37,0.6369426751592356,0.4219409282700421,Coral,Dominic Thiem,False,True,0.0588836034292776,1,0.2150017468891935,0.4889449868578573,-0.232356370633164,0.2112003811468782,False,True,False,True,-0.0,1.37,1.37
