match,side,stake,odds,ev,win,profit,bankroll
Brandon Nakashima vs Denis Shapovalov,p2,196.390007921443,1.97,0.071301417328547,True,190.49830768379968,10009.99870375595
Brandon Nakashima vs Denis Shapovalov,p2,200.199974075119,2.0,0.0924429879327095,True,200.199974075119,10210.19867783107
Brandon Nakashima vs Denis Shapovalov,p2,204.20397355662138,2.12,0.133211097394659,True,228.70845038341596,10438.907128214485
Carlos Alcaraz vs Flavio Cobolli,p2,80.12456456364391,9.7,0.0667774608148022,False,-80.12456456364391,10358.78256365084
Casper Ruud vs Elias Ymer,p2,127.83176629803869,9.0,0.0987233899447626,False,-127.83176629803869,10230.950797352802
Casper Ruud vs Elias Ymer,p2,150.46282893667666,8.5,0.1102997404031168,False,-150.46282893667666,10080.487968416124
Casper Ruud vs Elias Ymer,p2,201.6097593683225,9.0,0.1645482785642403,False,-201.6097593683225,9878.878209047802
Casper Ruud vs Elias Ymer,p2,174.21580723883196,9.5,0.1498990401737937,False,-174.21580723883196,9704.66240180897
Casper Ruud vs Elias Ymer,p2,189.78921811261392,9.29,0.1621233746225209,False,-189.78921811261392,9514.873183696356
Casper Ruud vs Elias Ymer,p2,190.29746367392713,9.5,0.218876248621028,False,-190.29746367392713,9324.575720022429
Casper Ruud vs Elias Ymer,p2,186.49151440044858,9.5,0.218876248621028,False,-186.49151440044858,9138.08420562198
Casper Ruud vs Elias Ymer,p2,134.39044208825683,8.5,0.1102997404031168,False,-134.39044208825683,9003.693763533724
Casper Ruud vs Elias Ymer,p2,180.07387527067448,10.0,0.2370975891228575,False,-180.07387527067448,8823.619888263049
Casper Ruud vs Elias Ymer,p2,176.47239776526098,9.0,0.197733611071032,False,-176.47239776526098,8647.147490497788
Casper Ruud vs Elias Ymer,p2,172.94294980995576,9.5,0.218876248621028,False,-172.94294980995576,8474.204540687831
Casper Ruud vs Elias Ymer,p2,169.48409081375664,10.0,0.201139891626738,False,-169.48409081375664,8304.720449874076
Casper Ruud vs Elias Ymer,p2,166.0944089974815,9.2,0.2540799263493141,False,-166.0944089974815,8138.626040876594
Daniil Medvedev vs Thiago Seyboth Wild,p2,162.77252081753187,10.0,0.3096435981971331,True,1464.9526873577868,9603.57872823438
Daniil Medvedev vs Thiago Seyboth Wild,p2,192.0715745646876,10.0,0.3096435981971331,True,1728.6441710821884,11332.22289931657
Daniil Medvedev vs Thiago Seyboth Wild,p2,226.64445798633142,10.0,0.2732714460868487,True,2039.8001218769828,13372.023021193552
Daniil Medvedev vs Thiago Seyboth Wild,p2,267.44046042387106,9.7,0.2054029059974981,True,2326.732005687678,15698.75502688123
Daniil Medvedev vs Thiago Seyboth Wild,p2,313.9751005376246,10.0,0.3096435981971331,True,2825.7759048386215,18524.53093171985
Daniil Medvedev vs Thiago Seyboth Wild,p2,148.58255402881792,8.0,0.0561459764911393,True,1040.0778782017255,19564.608809921578
Daniil Medvedev vs Thiago Seyboth Wild,p2,391.29217619843155,10.0,0.2370975891228575,True,3521.629585785884,23086.238395707463
Daniil Medvedev vs Thiago Seyboth Wild,p2,461.72476791414925,10.0,0.2370975891228575,True,4155.522911227344,27241.761306934808
Daniil Medvedev vs Thiago Seyboth Wild,p2,447.9206600837245,9.0,0.1315394126061003,True,3583.365280669796,30825.126587604605
Daniil Medvedev vs Thiago Seyboth Wild,p2,616.5025317520921,10.0,0.2732714460868487,True,5548.522785768829,36373.64937337343
Daniil Medvedev vs Thiago Seyboth Wild,p2,711.3412284375929,9.29,0.1621233746225209,True,5897.018783747645,42270.66815712108
Daniil Medvedev vs Thiago Seyboth Wild,p2,845.4133631424216,10.0,0.2732714460868487,True,7608.720268281795,49879.388425402874
Daniil Medvedev vs Thiago Seyboth Wild,p2,997.5877685080575,10.0,0.3096435981971331,True,8978.289916572518,58857.67834197539
Daniil Medvedev vs Thiago Seyboth Wild,p2,1177.153566839508,9.57,0.3319913360159531,True,10088.206067814583,68945.88440978997
Daniil Medvedev vs Thiago Seyboth Wild,p2,1378.9176881957994,10.0,0.3096435981971331,True,12410.259193762195,81356.14360355216
Daniil Medvedev vs Thiago Seyboth Wild,p2,1627.1228720710433,9.0,0.1645482785642403,True,13016.982976568346,94373.1265801205
Daniil Medvedev vs Thiago Seyboth Wild,p2,1887.46253160241,10.0,0.2732714460868487,True,16987.16278442169,111360.28936454219
Daniil Medvedev vs Thiago Seyboth Wild,p2,2227.205787290844,10.0,0.3096435981971331,True,20044.852085617596,131405.14145015978
Daniil Medvedev vs Thiago Seyboth Wild,p2,2628.1028290031954,10.0,0.2732714460868487,True,23652.92546102876,155058.06691118854
Daniil Medvedev vs Thiago Seyboth Wild,p2,3101.1613382237706,9.5,0.218876248621028,True,26359.87137490205,181417.9382860906
Daniil Medvedev vs Thiago Seyboth Wild,p2,3472.3047859539574,9.25,0.1579034287058508,True,28646.514484120147,210064.45277021074
Daniil Medvedev vs Thiago Seyboth Wild,p2,4201.289055404215,10.0,0.3096435981971331,True,37811.60149863794,247876.05426884867
Daniil Medvedev vs Thiago Seyboth Wild,p2,2606.7212722369186,8.5,0.0788717151378097,True,19550.40954177689,267426.46381062554
Daniil Medvedev vs Thiago Seyboth Wild,p2,5348.529276212511,9.5,0.2536545163062784,True,45462.498847806346,312888.9626584319
Daniil Medvedev vs Thiago Seyboth Wild,p2,6257.779253168638,9.5,0.2536545163062784,True,53191.12365193343,366080.08631036535
Daniil Medvedev vs Thiago Seyboth Wild,p2,7321.601726207307,10.0,0.201139891626738,True,65894.41553586576,431974.5018462311
Dominic Stricker vs Tommy Paul,p2,8639.490036924622,1.42,0.0556078622000381,True,3628.5858155083406,435603.08766173944
Dominic Thiem vs Pedro Cachin,p2,8712.06175323479,2.06,0.0775977475993411,True,9234.785458428878,444837.87312016834
