snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.4,0.3333333333333333,0.7142857142857143,Unibet,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,2.98,1.38,0.3355704697986577,0.7246376811594204,BlueBet,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.1,1.42,0.3225806451612903,0.7042253521126761,Pinnacle,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.4,0.3333333333333333,0.7142857142857143,Unibet,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,2.9,1.4,0.3448275862068966,0.7142857142857143,Neds,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.4,0.3333333333333333,0.7142857142857143,TAB,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.41,0.3333333333333333,0.7092198581560284,DraftKings,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.4,0.3333333333333333,0.7142857142857143,LiveScore Bet,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.36,0.3333333333333333,0.7352941176470588,FOX Bet,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.4,0.3333333333333333,0.7142857142857143,TwinSpires,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.4,0.3333333333333333,0.7142857142857143,Bet Victor,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,2.98,1.4,0.3355704697986577,0.7142857142857143,1xBet,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.4,0.3333333333333333,0.7142857142857143,Virgin Bet,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,2.9,1.38,0.3448275862068966,0.7246376811594204,Mr Green,Radu Albot,False,True
