market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2
1.230564796,Sandro Kopp,Kyrian Jacquet,3.45,1.41,e3f302893e,,,,,13601198,17980099
1.2305648,Alexander Ritschard,Jerome Kym,2.2,1.83,d5e64bd2cc,,,,,7444812,22733757
1.230564999,Dellien/Dellien,Orlov/Stevenson,2.24,1.8,5beb1eff7b,,,,,43536673,71395532
1.230565028,Oriol Roca Batalla,Gonzalo Bueno,1.6,2.66,59eef7f931,,,,,7216519,21067278
1.230565032,Vit Kopriva,Ignacio Buse,1.8,2.3,b9aceddb42,,,,,9543224,25215601
1.230565051,Henri Squire,Max Hans Rehberg,1.01,2.92,e2e11956b5,,,,,10460261,21256253
1.230565057,Benjamin Hassan,Botic Van de Zandschulp,2.86,1.51,117cb6c8d3,,,,,9631799,42652255
1.23056508,Dalila Jakupovic,Leyre Romero Gormaz,1.1,11.0,94dbf29612,,,,,5690805,12154010
1.230565218,Daniil Medvedev,Carlos Alcaraz,80.0,1.34,5bbd2514e9,Carlos Alcaraz,Carlos Alcaraz,Daniil Medvedev,2024-07-01,19924831,25215583
1.230565225,Donna Vekic,Jasmine Paolini,100.0,1.01,8d001bc87c,,,,,6603944,8944356
1.230565732,Camilo Ugo Carabelli,Valentin Royer,1.58,2.94,1f4ac1b9b7,,,,,9635538,21256256
1.230565736,Hugo Dellien,Abdullah Shelbayh,1.8,2.18,9171b11213,,,,,8226987,53128067
1.230566333,Pierre-Hugues Herbert,Nicola Kuhn,1.89,100.0,9fd28e14a8,,,,,8266399,9634485
1.230566357,Carlos Sanchez Jover,Duje Ajdukovic,3.35,1.41,b95ad13c77,,,,,11510034,12819814
1.230566447,Krawietz/Puetz,Granollers/Zeballos,50.0,1.48,fd3841826d,,,,,13567746,25327214
1.230566475,Roberto Carballes Baena,Lukas Klein,1.93,2.22,4756278b58,,,,,7185192,9635456
1.230566822,Daria Snigur,Martyna Kubka,1.4,1.08,88bf973aac,,,,,18848101,20240136
1.23056827,Dabrowski/Routliffe,Krejcikova/Siegemund,2.42,1.7,c151be9c00,,,,,59071231,64689930
1.23057006,Hady Habib,Yuta Shimizu,9.2,1.13,e9c405cc48,,,,,10033630,10500847
1.230570064,Benjamin Bonzi,Philip Sekulic,1.39,3.4,c210e3840b,,,,,9632014,30472553
1.230570068,Sho Shimabukuro,Nicolas Mejia,1.72,2.38,8b7e597cff,,,,,9258744,10902197
1.230570072,Jeffrey John Wolf,Eliot Spizzirri,36.0,1.01,83eb43aada,,,,,11102174,19446884
1.230570196,Chandrasekar/Kadhe,Shelbayh/Vallejo,1.77,2.14,75349975b4,,,,,51900169,71403184
1.230570201,Gabi Adrian Boitan,Martin Landaluce,100.0,1.58,e22451839a,,,,,11600970,49038329
1.230570205,Daniel Elahi Galan,Juan Pablo Varillas,2.02,1.97,7bb86b841e,,,,,8860646,11772759
1.230571923,Guinard/Jacq,Bergevi/Veldheer,1.4,3.4,5416f0b6e5,,,,,56461057,56987563
1.230573844,Antoine Bellier,Tristan Schoolkate,2.66,1.61,7b3c6906f9,,,,,8941910,26323542
1.230576028,Diana Marcinkevica,Celia Cervino Ruiz,1.74,2.34,c97e5af311,,,,,7186714,10348209
1.23058319,Martina Trevisan,Diane Parry,1.01,5.8,5dc2f75c55,,,,,9345630,12737413
1.230583992,Barbora Krejcikova,Elena Rybakina,1.02,1.2,068784b232,,,,,8784972,10349398
1.230584152,Louisa Chirico,Katarina Zavatska,1.02,50.0,4238cfc0cc,,,,,7168233,9635149
1.230584282,Skupski/Venus,Heliovaara/Patten,100.0,2.46,48b2fbe854,,,,,8553758,67814941
1.230584294,Adrian Andreev,Samuel Vincent Ruggeri,1.01,100.0,4d6a779f40,,,,,10460263,25337482
1.230584298,Pierre-Hugues Herbert,Duje Ajdukovic,2.14,1.87,2657e206dc,,,,,8266399,12819814
1.230584574,Pemra Ozgen,Valentina Ryser,5.5,1.22,42355676eb,,,,,2420585,12988800
1.230584846,Tamira Paszek,Alexandra Bozovic,1.8,2.42,a02bf2697e,,,,,2263715,9633276
1.230585957,Santamaria/Zarazua,Bajraliu/Taraba Wallber,1.15,7.8,8d833d1912,,,,,71318882,71335177
1.230586012,Lammons/Shibahara,Gonzalez/Eikeri,100.0,2.54,392d5398d6,,,,,71155200,71155215
1.230586063,Tamara Korpatsch,Nuria Parrizas Diaz,7.8,1.12,8463efd438,,,,,9166525,9364864
1.230586757,Hsieh/Mertens,Siniakova/Townsend,14.0,1.03,bc73f23cb1,,,,,39345701,69119727
1.2305874,Arends/Haase,Kuhn/Mcdonald,1.18,6.4,e36bae63d2,,,,,13567599,71353396
1.230587628,Katarzyna Kawa,Ann Li,3.9,1.32,3ac660603e,,,,,7186321,11313157
1.230587762,Novak Djokovic,Lorenzo Musetti,1.17,190.0,bda6e15575,Novak Djokovic,Novak Djokovic,Lorenzo Musetti,2024-07-01,2249229,13834991
1.230588277,Enrico Dalla Valle,Vilius Gaubas,1.65,2.52,ec8c62ec34,,,,,8998802,25215633
1.230588551,Jacopo Berrettini,Marcelo Tomas Barrios Vera,2.92,1.45,5b426c8d6e,,,,,9634026,10608379
1.230588555,Dusan Obradovic,Francesco Maestrelli,4.1,1.3,fd85844bfc,,,,,15134248,21652017
1.230588568,Dabrowski/Routliffe,Dolehide/Krawczyk,1.53,3.0,793eafba61,,,,,59071231,65672075
