market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date
1.2258461,Yulia Putintseva,Ekaterina Alexandrova,1.01,1.42,28b395e262,Yulia Putintseva,Yulia Putintseva,Ekaterina Alexandrova,2024-03-06
1.225846789,Victoria Rodriguez,Hina Inoue,2.02,1.98,566a7c6005,,,,
1.225846894,Panna Udvardy,Himeno Sakatsume,2.18,1.84,bb709e80a8,,,,
1.225849872,Francisco Cerundolo,Alexander Shevchenko,2.32,1.75,8cf604df72,,,,
1.225851184,Alexander Zverev,Christopher O Connell,1.19,6.2,9062effaf1,,,,
1.22585127,Yannick Hanfmann,Tallon Griekspoor,3.1,1.47,f9cc0de3a1,,,,
1.22585136,Pedro Sakamoto,Thiago Monteiro,6.0,1.19,28481a3d92,,,,
1.22585579,Milos Raonic,Sumit Nagal,1.43,3.6,cabbddfcae,,,,
1.225861935,Arias/Zeballos,Dellien/Dellien,11.0,1.01,8747a72eaf,,,,
1.225862701,Auger-Aliassime/Korda,Glasspool/Rojer,2.78,1.56,ce957ff379,,,,
1.225863171,Matteo Arnaldi,Carlos Alcaraz,8.2,1.14,f748561a11,,,,
1.225863256,Nicolas Jarry,Fabian Marozsan,1.81,2.22,86788493a7,,,,
1.225863343,Jiri Lehecka,Brandon Nakashima,1.01,1000.0,091c748ad3,,,,
1.22586343,Andy Murray,Andrey Rublev,1000.0,1.18,974a3d6937,,,,
1.225873941,Anhelina Kalinina,Lucia Bronzetti,1.68,2.46,94193dcb40,Lucia Bronzetti,Lucia Bronzetti,Anhelina Kalinina,2024-03-06
1.225874771,Dayana Yastremska,Emma Raducanu,2.66,1.6,dfb17ada40,Emma Raducanu,Emma Raducanu,Dayana Yastremska,2024-03-06
1.225875103,Danielle Collins,I Swiatek,8.6,1.11,50bd75aa80,Iga Swiatek,Iga Swiatek,Danielle Collins,2024-03-06
1.225875231,Thanasi Kokkinakis,Jannik Sinner,14.0,1.1,b4d87cde51,,,,
1.225875424,Daniel Cukierman,Damien Wenger,34.0,1.01,4bb24cf13a,,,,
1.225875444,Stefan Kozlov,Kamil Majchrzak,9.6,1.13,022545128a,,,,
1.225875454,Mikhail Kukushkin,Zizou Bergs,3.0,1.5,4181fd6f66,,,,
1.225875466,Pierre-Hugues Herbert,Otto Virtanen,2.4,1.78,b99d27eab6,,,,
1.225875474,Caroline Wozniacki,Donna Vekic,1.03,26.0,cd8c252b91,Caroline Wozniacki,Caroline Wozniacki,Donna Vekic,2024-03-06
1.225875623,Hady Habib,Keegan Smith,1.01,5.0,54b1d0d490,,,,
1.225875627,Clara Burel,Coco Gauff,10.5,1.11,5cab9ae456,Coco Gauff,Coco Gauff,Clara Burel,2024-03-06
1.225878234,Nuria Parrizas Diaz,Anastasia Pavlyuchenkova,6.2,1.19,8ccd50c73b,Anastasia Pavlyuchenkova,Anastasia Pavlyuchenkova,Nuria Parrizas Diaz,2024-03-06
1.225879834,Nao Hibino,Veronika Kudermetova,100.0,1.01,2caeb9b56e,Veronika Kudermetova,Veronika Kudermetova,Nao Hibino,2024-03-06
1.2258818,Madison Keys,Hailey Baptiste,1.03,29.0,559245d171,Madison Keys,Madison Keys,Hailey Baptiste,2024-03-06
1.225881802,Jessica Pegula,Anna Blinkova,34.0,1.01,5f62fdf68a,Anna Blinkova,Anna Blinkova,Jessica Pegula,2024-03-06
1.225883449,Liudmila Samsonova,Naomi Osaka,2.18,1.04,6581b9204a,Naomi Osaka,Naomi Osaka,Liudmila Samsonova,2024-03-06
1.225884642,Taylor Townsend,Anna Kalinskaya,6.2,1.4,c3457a93ed,Anna Kalinskaya,Anna Kalinskaya,Taylor Townsend,2024-03-06
1.225884968,Elise Mertens,Xinyu Wang,1.04,26.0,86ada509a5,Elise Mertens,Elise Mertens,Xin Yu Wang,2024-03-06
1.225886091,Leylah Fernandez,Diane Parry,1.58,2.86,bb39c7c179,Diane Parry,Diane Parry,Leylah Fernandez,2024-03-06
1.225886737,Lesia Tsurenko,Emma Navarro,50.0,1.01,5e77d0ec3b,Emma Navarro,Emma Navarro,Lesia Tsurenko,2024-03-06
1.225886914,Victoria Azarenka,Caroline Dolehide,7.2,1.13,f4e076a533,Caroline Dolehide,Caroline Dolehide,Victoria Azarenka,2024-03-06
1.225887006,Oceane Dodin,Daria Kasatkina,4.4,1.06,de2d8356bc,Daria Kasatkina,Daria Kasatkina,Oceane Dodin,2024-03-06
1.225887445,Himeno Sakatsume,Celine Naef,6.2,1.15,079f028b37,,,,
1.225888051,Thai-Son Kwiatkowski,Andrew Fenty,1.15,7.6,9d9b7fc518,,,,
1.225890287,Sloane Stephens,Sorana Cirstea ,2.28,100.0,7ff2ce165d,Sloane Stephens,Sloane Stephens,Sorana Cirstea,2024-03-06
1.225890415,Lucas Pouille,Stefanos Tsitsipas,6.4,1.21,0bfd2e01a8,,,,
1.225890535,Johnson/Paul,Koolhof/Mektic,3.45,1.41,3adfb6b27f,,,,
1.225890539,Bolelli/Vavassori,Nys/Zielinski,1.84,2.18,6a3ac95aa8,,,,
1.225892462,Constant Lestienne,Felix Auger Aliassime,1000.0,1.3,a938c93ad6,,,,
1.225893607,Dusan Lajovic,Frances Tiafoe,2.72,1.63,a374915be0,,,,
1.22589415,Renzo Olivo,Juan Manuel Cerundolo,4.9,1.32,9b3a079496,,,,
1.225894203,Lorenzo Sonego,Cameron Norrie,1000.0,1.74,a2df00efc2,,,,
